(このデータベースでリストした数値は100g の可食部です。),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,分類,食材の名前,英語表記,廃棄率(%),カロリー(kcal),修正カロリー(kcal),水分(g),粗タンパク(g),粗脂肪(g),飽和脂肪酸(g),灰分(g),総炭水化物(g),食物繊維(g),糖質の総量(g),ブドウ糖(g),果糖(g),半乳糖(g),麦芽糖(g),蔗糖(g),乳糖(g),ナトリウム(mg),カリウム(mg),カルシウム(mg),マグネシウム(mg),鉄(mg),亜鉛(mg),リン(mg),銅(ug),ビタミンA総量(I.U.),レチノール活性当量(ug),α-カロテン(ug),β-カロテン(ug),レチノール(ug),α-トコフェロール当量(mg),ビタミンE総量(mg),α-トコフェロール(mg),β-トコフェロール(mg),γ-トコフェロール(mg),δ-トコフェロール(mg),ビタミンB1(mg),ビタミンB2(mg),ナイアシン ((mg),ビタミンB6(mg),ビタミンB12(ug),葉酸(ug),ビタミンC(mg),脂肪酸S総量(%),酪酸(4:0)-成分值(%),己酸(6:0)-成分值(%),辛酸(8:0)-成分值(%),癸酸(10:0)-成分值(%),月桂酸(12:0)-成分值(%),十三酸(13:0)-成分值(%),肉豆蔻酸(14:0)-成分值(%),十五酸(15:0)-成分值(%),棕櫚酸(16:0)-成分值(%),十七酸(17:0)-成分值(%),硬脂酸(18:0)-成分值(%),十九酸(19:0)-成分值(%),花生酸(20:0)-成分值(%),山酸(22:0)-成分值(%),廿四酸(24:0)-成分值(%),脂肪酸M總量-成分值(%),肉豆蔻烯酸(14:1)-成分值(%),棕櫚烯酸(16:1)-成分值(%),油酸(18:1)-成分值(%),鱈烯酸(20:1)-成分值(%),芥子酸(22:1)-成分值(%),脂肪酸P總量-成分值(%),亞麻油酸(18:2)-成分值(%),次亞麻油酸(18:3)-成分值(%),十八碳四烯酸(18:4)-成分值(%),花生油酸(20:4)-成分值(%),廿碳五烯酸(20:5)-成分值(%),廿二碳五烯酸(22:5)-成分值(%),廿二碳六烯酸(22:6)-成分值(%),其他脂肪酸-成分值(%),不飽和脂肪酸(mg),水解胺基酸總量-成分值(mg),天門冬胺酸(Asp)-成分值(mg),酥胺酸(Thr)-成分值(mg),絲胺酸(Ser)-成分值(mg),麩胺酸(Glu)-成分值(mg),脯胺酸(Pro)-成分值(mg),甘胺酸(Gly)-成分值(mg),丙胺酸(Ala)-成分值(mg),胱胺酸(Cys)-成分值(mg),纈胺酸(Val)-成分值(mg),甲硫胺酸(Met)-成分值(mg),異白胺酸(Ile)-成分值(mg),白胺酸(Leu)-成分值(mg),酪胺酸(Tyr)-成分值(mg),苯丙胺酸(Phe)-成分值(mg),離胺酸(Lys)-成分值(mg),組胺酸(His)-成分值(mg),精胺酸(Arg)-成分值(mg),色胺酸(Trp)-成分值(mg),コレステロール.(mg),アルコール(g)
I01302,肉類,牛鍋ニューヨーカーピース,,,262.6682,262.6682,61.169,20.128,19.5922,9.3278,1.1254,0,,0,0,0,,0,0,0,33.713,293.122,6.05,18.083,1.253,2.494,148.568,0,41.9196,12.576,,,12.576,0.3918,0.399,0.391,0,0.008,0,0.07,0.1347,5.8569,0.572,1.207,7.979,0,47.61,0,0,0,0.171,0.177,0.023,3.844,0.695,27.619,1.503,13.432,0,0.119,0.027,0,48.22,1.097,3.555,43.344,0.224,0,2.423,2.013,0.266,0,0,0.024,0.1,0.02,1.743,,19069.819,1877.726,923.418,816.238,2975.6,683.021,972.173,1183.762,143.754,817.326,514.963,820.142,1676.173,744.281,898.553,1749.284,707.488,1309.917,256,61.35,
I01303,肉類,牛の肉鍋プラムシート,,,119.9585,119.9585,74.028,20.3,3.6893,1.7105,1.0779,0.9048,,0,0,0,,0,0,0,56.5055,339.6275,6.9225,21.359,2.514,4.3265,173.212,2.25,15.5748,4.6725,,,4.6725,0.664,0.664,0.664,0,0,0,0.0775,0.207,4.2064,0.379,3.05,5.6995,0.2565,46.364,0,0,0,0.0355,0.1125,0,2.651,0.5965,24.4855,1.383,16.7435,0,0.1685,0.188,0,47.933,0.735,4.185,42.5745,0.246,0.1925,4.9315,2.647,0.8185,0,0.7085,0.3035,0.3385,0.1155,0.7715,,20790.5265,2017.0855,990.601,846.0425,3283.903,780.879,935.3125,1266.3875,419.085,943.0885,530.5425,913.6775,1811.0955,805.403,905.972,1933.078,784.4325,1375.807,248.134,62.5425,
I01304,肉類,牛Nenjianlijiポット片,,,188.389,188.389,65.918,20.047,11.3956,4.9848,0.8526,1.7868,,0,0,0,,0,0,0,55.615,285.808,4.384,16.94,2.419,5.789,150.768,2.06,41.2329,12.37,,,12.37,1.6,1.618,1.598,0,0.02,0,0.06,0.2463,2.8234,0.262,4.245,7.377,0,43.743,0,0,0,0.061,0.079,0,2.976,0.531,24.494,1.265,14.082,0,0.168,0.047,0.04,51.646,0.857,3.96,46.538,0.189,0.102,4.005,2.438,1.072,0,0.239,0.077,0.146,0.033,0.607,,19502.933,1775.275,821.379,827.635,2872.563,1143.772,1856.488,1410.476,141.851,734.493,454.692,692.393,1551.655,639.975,808.685,1578.715,529.023,1464.41,199.453,71.296,
I014,肉類,平均胃袋,,,72.7298,72.7298,84.4413,13.9212,1.473,52.4417,0.3741,0,,0,0,0,,0,0,0,89.2647,25.0758,35.7415,13.1745,0.6867,1.5387,45.7707,,4.8572,1.4572,,,1.4572,0.218,0.221,0.2177,0,0.0033,0,0.0108,0.0431,0.3024,0.0065,0.5405,32.103,0.291,52.4417,0,0,0,0.0611,0.0549,0,2.5777,0.5658,26.1146,1.8187,21.1008,0,0.0738,0.043,0.0312,42.5268,0,2.3112,39.766,0.178,0.2717,4.7387,2.4633,0.4813,0,0.8547,0.1863,0.6978,0.0552,0.3095,,14469.15,1211.7705,573.8282,630.625,1983.189,1028.9345,1586.0455,1012.9008,695.6392,650.6603,258.6032,504.6563,1029.0187,451.4023,526.5373,884.752,301.0007,1064.1865,75.4,112.4392,
I01401,肉類,トライプ（第一胃）,Beef paunch; Rumen; Mountain chain tripe,,44.3055,44.3055,90.9,7.482,1.37,0.721,0.2914,0,,,,,,,,,113.1,2.62,32.91,7.67,0.73,1.26,22.57,,0,0,,,0,0.15,0.15,0.15,0,0,0,0.003,0.001,0,0,0.1,0,0,52.6281,0,0,0,0,0,0,2.2652,0.9382,26.3554,1.7878,21.2815,0,0,0,0,44.7458,0,2.3166,42.4292,0,0,2.6259,2.6259,0,0,0,0,0,0,0,,8197.3082,675.5,323.29,356.31,1112.03,545.34,854.67,557.99,527.2382,362.79,168.57,285.81,586.88,257.45,291.47,495.34,156.37,579.45,60.81,86.24,
I01402,肉類,胃袋スライス（第一胃）,Beef paunch: sliced; Rumen: sliced; Mountain chain tripe: sliced,,67.2289,67.2289,83.95,15.322,0.2,0.1072,0.2504,0.2776,,,,,,,,,51.29,2.12,55.49,21.75,0.51,2.85,45.56,,0,0,,,0,0.021,0.03,0.02,0,0.01,0,0.004,0.008,0.038,0.01,0,10.02,0.111,53.6059,0,0,0,0.1834,0.1646,0,2.7134,0.7592,26.1129,1.8569,21.8155,0,0,0,0,41.1497,0,1.6379,39.5118,0,0,5.2691,2.0676,0.5164,0,1.9517,0,0.7334,0,0,,16034.5394,1261.46,574.72,653.72,2025.92,1273.58,2141.2,1187.13,1192.3994,726.5,114.5,540.58,1062.3,447.41,561.17,852.56,214.16,1143.84,61.39,120.16,
I01403,肉類,トライプ（小胞体）,Honeycomb tripe; Reticulum tripe ,,106.655,106.655,78.474,18.9595,2.849,1.4556,0.5806,0,,0,0,0,,0,0,0,103.404,70.4875,18.8245,10.1035,0.82,0.506,69.182,,14.5715,4.3715,,,4.3715,0.483,0.483,0.483,0,0,0,0.0255,0.1202,0.8692,0.0095,1.5215,86.289,0.762,51.091,0,0,0,0,0,0,2.7545,0,25.8755,1.8115,20.2055,0,0.2215,0.129,0.0935,41.685,0,2.979,37.357,0.534,0.815,6.321,2.6965,0.9275,0,0.6125,0.559,1.36,0.1655,0.9285,,19175.6025,1698.3515,823.4745,881.845,2811.617,1267.8835,1762.2665,1293.5825,367.28,862.691,492.7395,687.579,1437.876,649.347,726.972,1306.356,532.472,1469.2695,104,130.9175,
I01501,肉類,腱,Beef Tendons,,157.3122,157.3122,67.284,21.694,7.1706,1.822,0.5834,3.268,,0,0,0,,0,0,0,50.349,351.877,9.998,3.585,0.926,2.615,30.848,,20.3965,6.119,,,6.119,0.162,0.162,0.162,0,0,0,0.018,0.0457,0.1866,0.004,0.773,5.126,0.811,25.409,0,0,0,0,0,0,1.594,0,18.845,0,4.723,0,0.062,0.082,0.103,71.976,0,8.209,63.471,0.296,0,2.435,1.082,0.636,0,0.317,0.075,0.291,0.034,0.181,,21131.844,1428.698,505.022,767.585,2428.708,2745.915,4902.401,2081.9,69.111,656.533,269.6,435.321,924.156,303.638,578.491,824.945,370.32,1839.5,0,52.295,
I01601,肉類,ハロゲン腱,Beef Tendons: stewed,,119.4282,119.4282,72.035,21.099,2.7538,0.7733,1.5502,2.562,,0,0,0,,0,0,0,524.391,39.483,10.727,7.576,0.101,0.569,21.815,,3.21,0.963,,,0.963,0.4096,0.632,0.389,0.009,0.163,0.071,0.018,0.0361,0.3738,0.03,0.124,21.03,0,28.083,0,0,0,0,0,0,1.844,0.252,20.499,0.521,4.557,0,0.108,0.129,0.173,62.72,1.397,7.106,53.833,0.384,0,9.1,7.457,0.918,0,0.402,0,0.323,0,0.097,,18922.913,1317.914,465.819,709.868,2292.394,2447.587,4247.732,1818.884,83.409,590.167,135.363,403.012,836.23,279.17,523.696,768.637,349.604,1653.427,0,48.931,
I01701,肉類,子羊のゴートスキン,Goat meat,34.8,164.3677,164.3677,66.827,20.258,8.6326,4.3157,0.888,3.3944,,0,0,0,,0,0,0,80.764,230.898,11.525,15.868,1.54,3.99,131.66,,71.4593,21.438,,,21.438,0.503,0.503,0.503,0,0,0,0.111,0.1732,3.7175,0.179,1.144,3.541,0.79,49.993,0,0,0,0,0,0,2.652,0.993,22.897,1.839,21.612,0,0,0,0,43.843,0,0.242,43.601,0,0,5.586,3.999,0.911,0,0.676,0,0,0,0.579,,16552.987,1559.584,742.391,691.967,2813.689,218.449,1606.694,1264.224,170.783,768.543,367.313,659.906,1292.876,529.324,674.428,1434.847,431.709,1236.103,90.157,82.849,
I01801,肉類,ヤギ肉の前足,Goat: foreleg,,122.521,122.521,75.3,21.3,3.5,1.6954,1,0,,,,,,,,,60,324,9,19,2.4,7.7,168,,33.333,10,,,10,0.77,0.8,0.75,0.05,0,0,0.1,0.25,4.1,0.087,3.42,5,0,48.44,0,0,0,0,0,0,2.38,0.9,22.12,1.84,21.04,0,0.16,0,0,43.31,0,2.3,40.9,0.11,0,8.08,4.5,1.13,0,1.25,0.41,0.71,0.08,,,20101,1834,880,746,3242,914,998,1197,491,946,543,944,1706,723,890,1793,532,1502,220,70.5,
I01901,肉類,後半部ヤギ鍋片,Goat: shore leg,,170.3569,170.3569,70.1845,18.883,9.9475,5.1812,0.911,0.074,,0,0,0,,0,0,0,98.9395,280.3605,7.5345,20.6195,2.951,3.7675,170.6725,,64.9794,19.494,,,19.494,0.215,0.215,0.215,0,0,0,0.1125,0.2078,4.0749,0.2145,2.88,1.536,0.56,52.0855,0,0,0,0.1525,0.155,0,2.862,0.825,21.667,1.5195,24.524,0.16,0.2205,0,0,42.5205,0.022,1.636,40.8235,0.039,0,5.3895,2.748,1.4415,0,0.422,0.2855,0.3625,0.13,0,,20498.392,1818.9325,906.813,794.1835,3109.2555,976.0115,1223.74,1217.187,1100.72,939.9375,484.887,872.768,1592.304,740.196,845.1035,1745.213,555.706,1349.507,225.927,78.6135,
I02001,肉類,羊肉のスライス,Mutton,,197.536,197.536,67.8,18.8,13,6.5988,0.9,0,,,,,,,,,73,327,0.8,14,0.6,1.2,117,,46.6662,14,,,14,0.06,0.06,0.06,0,0,0,0.09,0.27,3.1,0.088,1.6,0,,50.76,0,0,0,0,0,0,3.13,0,20.8,1.68,25,0,0.15,0,0,44.45,0,1.77,40.4,2.08,0.2,4.93,2.72,1.63,0,0,0.25,0.27,0.06,,,17416,1651,827,740,2697,849,958,1097,348,783,495,690,1412,610,740,1517,543,1260,199,24.3,
I02101,肉類,フレンチラムチョップ,Shoulder Frenched Rack,25.1,260.1895,260.1895,60.635,18.76,19.965,10.9861,0.7388,0,,,,,,,,,68.235,259.94,12.25,17.21,1.51,3.888,134.125,,40.0996,12.03,,,12.03,0.2905,0.295,0.29,0,0.005,0,0.102,0.157,3.138,0.19,1.93,0,0.449,55.0269,0,0,0,0.2172,0.367,0,4.3676,0.8595,24.5275,1.7435,22.6314,0.1427,0.1705,0,0,40.4879,0,1.4373,38.722,0.3286,0,4.527,2.0922,1.142,0.91,0.1065,0.071,0.1487,0.0566,,,13988.7887,1312.0535,642.5446,566.3301,2346.1543,561.3027,702.3213,856.7432,452.0097,659.4023,262.3845,638.4852,1175.606,499.5169,563.4397,1278.5705,413.4197,905.356,153.1485,82.851,
I02201,肉類,ボンレスラム首目,,,198.0608,198.0608,70.591,17.835,13.515,6.3495,0.9661,0,,0.03,0,0,,0,0.03,0,57.357,349.108,4.001,17.457,1.958,5.002,157.493,,16.4532,4.936,,,4.936,0.234,0.234,0.234,0,0,0,0.117,0.2213,4.886,0.263,1.946,10.37,0.516,46.981,0,0,0,0.17,0.233,0,3.16,0.902,23.439,2.689,16.204,0,0.184,0,0,46.121,0.106,2.663,43.176,0.176,0,6.823,5.19,0.65,0,0.678,0.071,0.234,0,0.077,,17362.494,1625.47,798.416,660.043,2898.103,695.363,757.223,1071.038,161.183,874.18,482.869,814.373,1504.513,632.34,785.078,1670.169,813.717,1118.416,0,63.928,
I02301,肉類,ラムロース肉,Boneless loin,,142.9707,142.9707,75.206,26.477,3.3164,1.6422,0.8759,0,,0,0,0,,0,0,0,54.467,322.358,8.086,27.762,2.236,2.908,196.618,,31.8663,9.56,,,9.56,0.091,0.091,0.091,0,0,0,0.187,0.367,6.906,0.514,2.17,1.769,0.81,49.518,0,0,0,0.198,0.4481,0,4.1694,0.7127,22.5184,1.4781,19.8617,0,0.1316,0,0,43.6051,0.1448,1.8991,41.5612,0,0,6.7576,2.9539,1.8909,0,0.6571,0.6152,0.5047,0.1358,0.1185,,18263.83,1732.147,875.656,686.788,2426.765,747.135,914.69,1169.565,420.851,993.251,399.261,956.416,1674.487,701.201,841.863,1721.938,617.561,1250.641,133.614,67.252,
I02401,肉類,羊鍋腹ピース,Boneless flap: sliced,,252.4413,252.4413,59.684,16.941,19.9671,9.9326,0.8757,2.5322,,0,0,0,,0,0,0,76.374,243.937,15.081,18.084,0.872,3.001,153.387,,94.8224,28.447,,,28.447,0.21,0.21,0.21,0,0,0,0.096,0.1598,5.0789,0.204,1.581,2.1,0.67,49.745,0,0,0,0.463,1.038,0,7.647,0.929,22.155,1.233,15.701,0,0.148,0.431,0,41.897,0.206,2.105,39.586,0,0,4.896,3.517,1.24,0,0.139,0,0,0,3.46,,16476.829,1584.249,730.586,636.99,2899.147,744.235,922.438,1096.094,174.545,839.368,405.036,710.653,1363.784,574.382,644.737,1576.683,425.293,1056.789,91.82,79.106,
I02501,肉類,豚肩肉の下で,Pork: forefeet,17,200.0084,200.0084,67.769,18.101,13.605,5.0464,0.95,0,,,,,,,,,54.29,337.99,3.41,19.7,1.215,2.7205,198.465,,24.7998,7.44,,,7.44,0.2881,0.32,0.285,0,0.03,0.005,0.898,0.213,3.6295,0.3642,0.86,5.31,1.016,37.0921,0,0,0,0.0992,0.0888,0,1.4095,0.0531,23.2288,0.2799,11.7182,0,0.2146,0,0,44.2781,0,2.3074,41.2597,0.711,0,18.71,16.9673,0.9683,0,0.4848,0.032,0.1148,0.1428,,,17417.1098,1582.83,762.455,665.88,2641.19,710.115,839.11,1014.55,896.4748,822.545,458.09,775.66,1410.41,622.285,722.855,1504.04,611.28,1171.635,205.705,68.96,
I02502,肉類,赤身豚肉の肩の下で,"Pork: forefeet, lean meat; Picnic shoulder",28,131.1941,131.1941,74.878,20.0675,5.045,1.9272,1.095,0,,,,,,,,,52.575,352.4,3.535,22.63,1.39,3.255,205.7,,19.5831,5.875,,,5.875,0.2926,0.32,0.29,0,0.025,0.005,0.9705,0.2045,4.128,0.2444,0.93,5.53,1.1145,38.201,0,0,0,0.1138,0.0972,0,1.4704,0.0447,24.0627,0.2191,11.9695,0,0.2236,0,0,45.3642,0,2.5607,42.101,0.7025,0,16.5878,14.7486,0.8575,0,0.5983,0.0694,0.1565,0.1575,,,20798.5396,1895.57,915.575,788.335,3185.66,805.715,899.65,1185.745,1139.3596,990.84,550.275,943.34,1714.305,751.275,860.365,1816.275,730.185,1375.61,250.46,67.63,
I02601,肉類,豚肉の肩,Pork: part fat,,206.9863,206.9863,66.7045,18.8845,14.0077,5.4642,1.1076,0,,0,0,0,,0,0,0,51.732,354.8835,3.1465,16.045,1.0735,2.5185,137.2205,0,44.4196,13.326,,,13.326,0.7313,0.779,0.726,0,0.053,0,0.7755,0.2209,3.2282,0.482,0.8255,3.242,0.73,39.0085,0,0,0,0.067,0.056,0,1.474,0.028,24.033,0.167,12.936,0,0.2125,0.0255,0.0095,40.6875,0,2.023,37.964,0.7005,0,19.385,17.708,0.98,0,0.5085,0,0.1065,0.082,0.919,,17962.329,1721.5445,848.069,724.506,2725.037,801.4365,829.7415,1086.579,171.1185,895.776,512.5875,844.005,1564.886,747.7095,811.7,1669.207,826.801,1178.063,3.562,69.591,
I02701,肉類,豚の肉の肩甲骨,Boston butt; Boston butt and picnic shoulder; Pork shoulder; Pork: forefeet,9,294.6727,294.6727,60.0633,16.5457,24.8362,9.7675,0.893,0,,0,0,0,,0,0,0,52.7137,287.997,2.764,17.564,0.8923,2.373,156.257,,36.483,10.945,,,10.945,0.52,0.577,0.5147,0,0.0523,0.01,0.649,0.1985,3.7304,0.2273,0.781,3.771,1.0617,39.3275,0,0,0,0.1052,0.0904,0,1.4359,0.0351,24.1256,0.2888,13.0009,0,0.2223,0.0233,0,45.6121,0,2.1452,42.4128,0.9174,0.1367,14.8035,13.4011,0.7756,0,0.2583,0,0.1873,0.1812,0.783,,16697.7025,1539.1087,755.5617,662.5173,2644.8197,699.7497,802.3703,995.992,664.494,774.58,405.7847,732.031,1384.8017,598.6673,707.3287,1467.3747,624.065,1108.556,129.9,70.6003,
I02801,肉類,豚肩甲骨行,Shoulder ribs,62.2,191.4284,191.4284,69.34,17.94,12.73,4.8891,0.899,0,,,,,,,,,97.02,294.36,40.97,18.96,1.31,4.17,166.25,,26.7331,8.02,,,8.02,0.2351,0.29,0.23,0,0.05,0.01,0.548,0.156,3.306,0.11,0.83,6.53,0.538,38.4064,0,0,0,0.0858,0.0951,0,1.4195,0.0632,23.8479,0.3239,12.3956,0,0.1754,0,0,40.913,0,2.0279,38.0913,0.7938,0,20.7769,18.6725,1.1282,0,0.4448,0.0561,0.2618,0.2135,,,22323.389,1937.67,944.8,821.81,3371.78,838.65,943.84,1263.65,2216.649,979.14,560.24,962.27,1792.19,779.31,838.76,1871.22,629.4,1324.63,247.38,79.03,
I02901,肉類,外前脚の腱豚肉,Foreshank,,146.482,146.482,73.5805,20.6695,6.4549,2.3216,1.1068,0,,0,0,0,,0,0,0,71.0995,315.828,4.295,21.092,1.375,4.4885,193.3315,2.93,13.5049,4.0515,,,4.0515,0.3088,0.3295,0.3065,0,0.023,0,0.4685,0.2463,3.6304,0.3605,0.8555,3.8335,4.5515,35.967,0,0,0.0753,0.1037,0.0555,0,1.4021,0,23.647,0.123,10.3724,0,0.135,0.0315,0.0215,51.8793,0,3.1037,48.0029,0.7727,0,11.6233,10.6635,0.5263,0,0.3235,0.023,0.0545,0.0325,1.059,,18729.268,1796.526,867.555,749.9255,2874.961,732.5385,950.2125,1167.1705,280.9095,861.419,504.553,798.83,1584.5985,698.9095,827.8675,1666.866,907.6195,1184.4315,274.375,75.093,
I03001,肉類,ハムストリングの豚肉外,Shank: hind,,175.9772,175.9772,67.84,19.011,10.51,3.91,0.956,1.683,,,,,,,,,66.37,342.46,4.93,20.27,1.03,2.38,171.61,,19.0998,5.73,,,5.73,0.292,0.31,0.29,0,0.02,0,0.844,0.14,5.654,0.41,0.36,6.56,0.699,37.2023,0,0,0,0.1183,0.9627,0,1.3981,0,23.2219,0.2599,11.0752,0,0.1662,0,0,50.6092,0,2.6954,47.0947,0.8191,0,13.2251,11.8128,0.4963,0,0.5629,0,0.1839,0.1692,,,19893.658,1728.67,833.07,734.11,2928.76,754.5,936.73,1127.43,1857.158,883.32,503.22,866.06,1567.48,675.38,734.01,1654.23,695.49,1188.99,225.05,71.05,
I03101,肉類,豚後肢,Pork: hind leg; ham; Fresh ham,8,122.7674,122.7674,74.2,20.386,3.96,1.4575,1.0357,0.4183,,,,,,,,,48.51,367.495,3.565,23.91,1.03,2.605,190.1,,9.3832,2.815,,,2.815,0.2416,0.26,0.24,0,0.015,0.005,0.705,0.158,3.2615,0.4169,0.385,5.17,0.912,36.8048,0,0,0,0.1041,0.0873,0,1.3041,0.0233,22.9791,0.3082,11.7959,0,0.2028,0,0,48.0128,0,2.2778,44.9346,0.8004,0,15.2441,13.6239,0.71,0,0.5123,0.056,0.1812,0.1607,,,21017.389,1907.705,920.995,788.85,3183.505,781.625,892.705,1182.875,1310.119,985.85,561.635,950.69,1708.175,747.31,846.625,1832.295,800.655,1366.55,249.225,58.47,
I03102,肉類,リーンハム,"Pork: hind leg, lean meat",20,110.717,110.717,74.155,21.0705,2.3,0.7923,1.1355,1.339,,,,,,,,,41.125,406.43,3.14,28.235,1.105,2.155,211.56,,8.0499,2.415,,,2.415,0.1886,0.215,0.185,0.005,0.015,0.01,0.755,0.109,4.6495,0.3756,0.495,4.89,2.369,34.4488,0,0,0,0.0969,0.0799,0,1.4451,0,22.4649,0.1098,10.1423,0,0.1099,0,0,47.3238,0,2.7384,43.9105,0.6749,0,18.5312,16.0719,0.8336,0,0.8395,0.0913,0.3525,0.3424,,,21399.0448,1990.615,955.71,820.03,3218.935,783.215,906.88,934.665,1267.8898,1037.055,585.915,998.205,1777.29,773.05,903.605,1871.815,873.26,1387.205,313.705,56.755,
I03201,肉類,タリの豚の筋肉,Lean pork: fillet; Boneless loin; loin,,211.7235,211.7235,65.2737,19.2457,14.3619,5.4246,1.091,0.0277,,0,0,0,,0,0,0,40.097,340.0867,3.9303,14.7277,0.6167,1.7497,127.989,0,45.8285,13.7487,,,13.7487,0.3899,0.458,0.3837,0,0.061,0.0133,0.8763,0.1438,5.6395,0.569,0.7747,0.9875,0.6043,37.7706,0,0,0,0.097,0.09,0,1.4354,0.025,23.0868,0.3269,12.4769,0,0.211,0.0143,0.0073,46.4463,0,2.0056,43.5958,0.6649,0.18,15.4541,14.2738,0.7655,0,0.2099,0.0103,0.1023,0.0923,0.961,,18929.0208,1801.7883,877.0307,777.4127,2828.978,732.101,883.1887,1011.651,773.1245,865.0173,517.4953,809.931,1580.9523,685.923,850.977,1621.1927,804.5753,1259.5087,248.1733,58.816,
I03301,肉類,豚の大きな行,Center cut loin; Large sparerib; Loin: bone-in,40,214.151,214.151,65.8,19.1,14.7,5.9432,1,0,,,,,,,,,55,318,28,19,1.2,2.5,204,,29.9997,9,,,9,0.284,0.32,0.28,0,0.04,0,0.68,0.2,4.5,0.096,0.78,0,0.6,40.43,0,0,0,0,0,0,1.4,0,25.1,0.34,13.4,0,0.19,0,0,45.51,0,2.31,41.7,0.96,0.54,14.12,13,0.63,0,0,0,0.24,0.25,,,18109,1736,851,787,2796,878,1012,1116,427,791,523,716,1443,634,770,1489,593,1293,254,32.2,
I03401,肉類,ブタ小行,Back ribs; Small sparerib,40.9,287.4227,287.4227,57.7417,18.0063,23.341,9.5956,0.9253,0,,0,0,0,,0,0,0,74.3743,254.0777,32.5443,17.791,0.9647,2.411,160.7557,,78.7649,23.6297,,,23.6297,0.2872,0.3193,0.284,0,0.032,0.0033,0.674,0.1597,4.705,0.3647,0.7803,4.8805,0.539,41.1103,0,0,0,0.0628,0.0319,0,1.3853,0,24.6408,0.2833,14.478,0,0.2282,0,0,44.762,0,2.1348,41.6089,0.8616,0.1567,13.7352,12.5974,0.7107,0,0.0879,0,0.1688,0.1704,1.267,,16338.9064,1519.4153,751.3093,661.0467,2532.915,665.0387,753.5293,979.528,715.2705,754.4727,451.4083,699.035,1343.161,582.9933,664.0597,1414.72,592.478,1065.2993,193.2263,77.882,
I03501,肉類,僧帽筋,Trapicius muscle,,208.6355,208.6355,67.298,20.388,13.4788,5.5673,1.0083,0,,0,0,0,,0,0,0,48.212,344.075,3.661,23.976,1.099,2.697,189.919,,39.9596,11.988,,,11.988,0.3766,0.409,0.373,0,0.036,0,0.858,0.233,4.137,0.061,0.438,0,1.038,41.304,0,0,0,0.124,0.102,0,1.39,0.059,24.883,0.259,14.179,0,0.254,0.054,0,48.142,0,2.524,44.853,0.765,0,10.066,8.928,0.464,0,0.516,0,0.106,0.052,0.489,,28649.894,2740.204,1330.071,1142.294,4543.657,1140.046,1308.425,1729.641,415.459,1462.908,762.42,1345.425,2504.446,1076.771,1348.834,2633.14,1295.254,1870.899,0,54.14,
I03601,肉類,中ブタ小さな筋肉,Tenderloin,,139.2907,139.2907,72.786,21.1225,5.4432,2.2029,1.1571,0,,0,0,0,,0,0,0,45.7805,386.317,3.9535,22.8,1.358,2.2305,200.9105,2.75,9.0249,2.7075,,,2.7075,0.3368,0.362,0.334,0,0.028,0,1.199,0.2543,4.1334,0.4685,0.8405,1.5815,0.263,40.4708,0,0,0,0.05,0.051,0,1.6193,0,25.3159,0.3751,12.8695,0,0.108,0.0565,0.0255,44.835,0,2.7697,41.3036,0.7617,0,14.1366,12.805,0.6036,0,0.473,0.04,0.099,0.116,1.116,,19064.4745,1827.806,891.7795,787.554,2910.8385,663.3815,814.6745,1117.057,1021.1615,851.4925,527.1535,815.907,1650.6075,705.275,873.111,1670.512,743.6585,934.1705,258.3345,68.388,
I03701,肉類,ピール豚の腹,Pork belly meat: lean and fat; Shoulder (boston): skin-off,13,359.9549,359.9549,50.975,14.9033,32.8512,12.8,0.8149,0.4556,,0,0,0,,0,0,0,43.668,262.4607,5.2347,15.4643,0.6043,1.6297,132.301,0,81.1282,24.3387,,,24.3387,0.4642,0.5136,0.459,0,0.0513,0.0033,0.5697,0.1346,3.8158,0.2763,0.8137,1.2155,0.6517,38.9637,0,0,0.0037,0.0886,0.0759,0,1.5633,0.029,24.6124,0.3422,12.0264,0,0.2055,0.0167,0,44.9013,0.007,2.5007,41.523,0.7439,0.1267,15.9261,14.7509,0.8392,0,0.1193,0,0.126,0.0907,1.249,,14348.3992,1330.1853,753.6487,592.711,2123.9213,622.6037,813.8827,870.4287,535.6679,612.5067,383.8753,561.5073,1154.9227,500.7263,630.682,1187.1563,534.365,964.6133,174.995,68.819,
I03801,肉類,豚の皮膚の腹,Pork belly meat: lean and fat; Shoulder (boston),,368.157,368.157,51.907,14.54,33.9325,13.5165,0.7453,0,,0,0,0,,0,0,0,62.2725,239.7285,5.372,14.4765,0.481,1.6455,121.0685,0,116.5472,34.9645,,,34.9645,0.4785,0.514,0.4745,0,0.0395,0,0.493,0.1102,3.3926,0.2435,0.618,1.1405,0.1515,39.8334,0,0,0,0.1127,0.1032,0,1.6218,0.0355,24.8071,0.4047,12.6249,0,0.104,0.0195,0,42.1237,0.0105,2.2427,39.1383,0.7212,0.011,17.8199,16.4762,0.7907,0,0.2733,0.1237,0.0285,0.1275,0.54,,14913.0505,1441.27,697.276,640.464,1382.811,717.705,990.996,981.366,762.37,683.899,399.949,633.0385,1269.095,546.9615,694.312,1287.703,558.73,1034.5545,190.55,65.664,
